benchmark             pass                 MDE                  DV                      MEE                  EV                      delta                    delta %
qurt                  tmipa                0.2953041328810625   3.076262035235786e-05   0.29157658946912496  6.191147586205192e-05   -0.0037275434119375395   -1.2622726866605876%
aha-compress          local-pure-const     0.1712742002525625   1.9228914951432597e-05  0.1691261238495      2.274724037406672e-05   -0.002148076403062499    -1.2541739502475713%
slre                  tmipa                0.2611776422305625   0.00014371981853142184  0.25791229348624994  0.00011897141530051973  -0.0032653487443125573   -1.2502405322389623%
ud                    local-pure-const     0.18564161611025     2.340957318950502e-05   0.18333877593181247  2.9855318417305236e-05  -0.002302840178437543    -1.240476261028625%
stb_perlin            inline               0.23739863106168754  6.402089902186444e-05   0.23450568021775     9.361419500809499e-05   -0.002892950843937536    -1.21860468655601%
cnt                   tmipa                0.1835313188754375   2.527093085414581e-05   0.18133027881993752  2.2596316230097702e-05  -0.002201040055499981    -1.199272183617786%
sglib-arraybinsearch  tmipa                0.3521024653720625   0.00015559957769127155  0.34790536216912504  0.00016531115535267524  -0.00419710320293748     -1.192011876003893%
strstr                tmipa                0.23141578580743746  4.033094867255314e-05   0.2286608103494375   8.052296101675362e-05   -0.002754975457999964    -1.1904872644653537%
strstr                inline               0.23140778755637495  6.336370244187655e-05   0.2286688086005      5.753707874260688e-05   -0.0027389789558749378   -1.1836157221837986%
recursion             local-pure-const     0.5453865303830001   0.009675911185635596    0.538935614296625    0.009405715454173808    -0.006450916086375158    -1.1828154395094748%
fac                   inline               0.3786553279639375   0.00975511113030503     0.37420523476662504  0.010291282360185406    -0.004450093197312488    -1.175235859281586%
tarai                 inline               0.250234013064375    4.989467832791712e-05   0.24731988282212503  6.66044567111273e-05    -0.002914130242249957    -1.164562006005263%
lms                   early_optimizations  0.199449672957875    2.5676161189161044e-05  0.19713321831574998  3.5747191611929985e-05  -0.0023164546421250154   -1.1614231338520493%
fasta                 local-pure-const     0.39394196489856254  0.0201465719466247      0.3893987539039375   0.019328897546361443    -0.004543210994625013    -1.1532691105388733%
mergesort             tmipa                0.2965173950216875   0.00015355764063668928  0.29312164877712504  0.00017431068580538097  -0.0033957462445624587   -1.1452097926039353%
sglib-listsort        local-pure-const     0.16658119810006247  2.4545028189072776e-05  0.16468157979412504  2.9497577684325075e-05  -0.0018996183059374339   -1.1403557710014582%
sqrt                  early_optimizations  0.368762350159625    7.680638884325172e-05   0.3645947708888125   9.332711639318431e-05   -0.004167579270812516    -1.1301531376531548%
nettle-arcfour        local-pure-const     0.20010824593112503  2.4190610703171238e-05  0.1978610989069375   3.0542493966552144e-05  -0.002247147024187518    -1.1229657297385738%
crc32                 inline               0.34112162686137504  4.614354463219502e-05   0.337308694402375    0.00010572430502962355  -0.0038129324590000513   -1.1177633309510306%
sqrt                  inline               0.36872916760025004  5.7417396844220784e-05  0.3646279534481875   0.00011300878010284365  -0.004101214152062549    -1.112256504890547%
fft                   tmipa                0.45406831319812485  0.0012525423021898894   0.449045543067375    0.0009564386316443377   -0.005022770130749865    -1.1061705881595543%
sglib-listsort        inline               0.1665495549715625   2.1819996329781955e-05  0.164713222922625    3.234870784457474e-05   -0.0018363320489375168   -1.1025739752057946%
edn                   inline               0.2962503011664375   6.517236825921259e-05   0.293021094297       9.78738265186937e-05    -0.0032292068694375065   -1.0900265271370284%
sglib-listinsertsort  local-pure-const     0.2098636500739375   0.0001226685098581088   0.207579262841375    0.00010232266229713329  -0.002284387232562496    -1.0885101978154283%
sqrt                  tmipa                0.36867948270225004  8.257319890929947e-05   0.3646776383461875   8.82824176489268e-05    -0.004001844356062545    -1.085453501977077%
ndes                  local-pure-const     0.21765117998406247  0.0003927054323000374   0.21529136000537505  0.0003804379813304898   -0.002359819978687422    -1.084221082036045%
tarai                 fre                  0.2501144126498125   6.117317373275867e-05   0.2474394832366875   5.6038978748202996e-05  -0.002674929413124999    -1.0694823160271825%
minver                inline               0.3026374337186875   5.9210422078641586e-05  0.29941410184081246  0.00010802753099284015  -0.0032233318778750464   -1.0650803630826617%
duff                  profile_estimate     0.3922410870355      0.00013608528204235806  0.38806725997041674  0.00021300827562964638  -0.004173827065083235    -1.0640973633405928%
dijkstra              tmipa                0.20491051251012504  1.9650714766288027e-05  0.20273171304475002  2.0833210139761774e-05  -0.0021787994653750253   -1.0632931608461846%
lcdnum                einline              0.41884911219575     0.0031892685761144754   0.4144128168766874   0.0050977403581829615   -0.004436295319062589    -1.0591631186242738%
sglib-hashtable       tmipa                0.1675388731700625   6.824928677948321e-05   0.165770041342       4.776549152494674e-05   -0.001768831828062506    -1.0557739792525824%
bubblesort            tmipa                0.34455138865474993  4.483533564951431e-05   0.34095547550925004  8.31054278429167e-05    -0.003595913145499896    -1.0436507481625916%
crc                   ealias               0.27925916894168756  0.00022455816784620208  0.276346656982625    0.00015920138845331531  -0.002912511959062558    -1.042942285512109%
newlib-exp            tmipa                0.23938204633493748  2.9604513773775195e-05  0.23689411695937504  3.353571674447589e-05   -0.002487929375562442    -1.0393132708379442%
newlib-sqrt           inline               0.19658505505662496  1.8554976724418808e-05  0.19454238050081252  3.899399323728728e-05   -0.002042674555812446    -1.0390792704074416%
fft                   fre                  0.453908230705875    0.0013178693716135667   0.44920562555962495  0.0008927722153538959   -0.0047026051462500384   -1.0360255285384434%
levenshtein           ccp                  0.477432399351       0.0010363542301446561   0.47250407131924993  0.0009841208997068082   -0.004928328031750084    -1.0322567212550782%
slre                  esra                 0.2608903262294375   0.00010045520489769038  0.25819960948737497  0.00016406138671343402  -0.0026907167420625044   -1.0313593382133226%
nettle-des            whole-program        0.3678756910248751   0.0004742800392804527   0.3640839257061876   0.0003318377016526818   -0.0037917653186875233   -1.0307191834622011%
ludcmp                early_optimizations  0.3021525225761875   4.983070020540601e-05   0.29904873530443754  5.4504895239350654e-05  -0.0031037872717499804   -1.0272253381460228%
lcdnum                inline               0.4187790810585625   0.004152747985221197    0.4144828480138749   0.004134913267894198    -0.00429623304468757     -1.025894854592028%
crc32                 early_optimizations  0.3409627866585625   6.577291314446627e-05   0.33746753460518747  8.733315892816491e-05   -0.003495252053375031    -1.025112472721297%
ud                    inline               0.18543216237037496  2.1028863101511003e-05  0.1835482296716875   3.317142609156171e-05   -0.0018839326986874738   -1.0159686834285955%
cnt                   inline               0.18336202186937497  1.7876212375134107e-05  0.18149957582600001  3.0724833141873266e-05  -0.0018624460433749601   -1.0157207170750688%
newlib-sqrt           copyprop             0.1965560297238125   2.5467201643109255e-05  0.19457140583362498  3.220645490817594e-05   -0.0019846238901875257   -1.0096988085159166%
janne_complex         inline               0.3225281991459375   6.874279826744557e-05   0.3192801659414375   0.00010660179792182495  -0.0032480332045000115   -1.0070540229043172%
st                    inline               0.340995180019875    0.00017666780990936105  0.33757213176225     0.00019784680311777885  -0.0034230482576250165   -1.0038406576378889%
fasta                 devirt               0.3936192854931251   0.020532531532081913    0.3897214333093751   0.018945843301968395    -0.0038978521837499946   -0.9902594530821266%
jfdctint              inline               0.29184369181912506  4.630136041281736e-05   0.2889595290901875   6.976134888044484e-05   -0.002884162728937545    -0.9882559773555264%
sglib-rbtree          inline               0.17658547221399998  1.9721687888078652e-05  0.1748405910470625   3.005983675915424e-05   -0.0017448811669374675   -0.988122717605492%
fft                   inline               0.45379787072337496  0.0010769565186243932   0.449315985542125    0.001134766241881005    -0.004481885181249978    -0.9876390944950103%
slre                  ccp                  0.26083179591393746  9.46480253142354e-05    0.258258139802875    0.00017019723339449223  -0.0025736561110624723   -0.9867110342297613%
newlib-exp            early_optimizations  0.23931828919593748  3.1270935476203964e-05  0.23695787409837504  3.2199019386039575e-05  -0.002360415097562435    -0.9863078603365278%
newlib-exp            fre                  0.2393169424241875   3.327277290285012e-05   0.23695922087012503  3.0203959829425476e-05  -0.0023577215540624696   -0.9851878977642234%
sglib-rbtree          fre                  0.17658031294781248  2.2875621244998387e-05  0.17484575031325     2.6925051537441307e-05  -0.001734562634562481    -0.9823080532624965%
newlib-mod            inline               0.18381552039625002  0.00015365515304223342  0.18201741854518746  0.00012136500719574772  -0.0017981018510625502   -0.978210026654111%
2dfir                 tailr                0.24460328287100003  4.9444923106512544e-05  0.2422266907820625   5.123322884575145e-05   -0.0023765920889375347   -0.9716108717113632%
ludcmp                local-pure-const     0.30206689671950004  3.6258191700998206e-05  0.29913436116112496  6.862872674490167e-05   -0.0029325355583750823   -0.9708232150635959%
slre                  ealias               0.26081065588374996  0.00011345485376642902  0.25827927983306254  0.00015150552017857339  -0.0025313760506874283   -0.9705799949430471%
slre                  copyprop             0.26080921651325     9.454169844134576e-05   0.2582807192035625   0.00017042644407160186  -0.0025284973096875163   -0.9694815787152444%
cover                 inline               0.26857311138837503  0.00020756996168745778  0.2659704153470625   0.00023693970310171916  -0.0026026960413125244   -0.9690828794654907%
bs                    inline               0.3863801596076875   0.0007851245847349078   0.3826576634099375   0.000841774689256806    -0.0037224961977500026   -0.9634284021026474%
nettle-arcfour        inline               0.1999460102273125   2.0848393171244708e-05  0.19802333461075     3.4606305216767096e-05  -0.001922675616562508    -0.9615973904038779%
jfdctint              tmipa                0.2917949844712501   4.2318437943504395e-05  0.28900823643806256  7.403890070790065e-05   -0.002786748033187514    -0.9550363033954363%
prime                 tmipa                0.22637360239150003  2.8163826066267796e-05  0.22421309139056256  3.0494074443930556e-05  -0.002160511000937476    -0.9544005918150287%
fdct                  fre                  0.1823818990861875   1.549682370175853e-05   0.18064491704406252  1.6354671236326538e-05  -0.0017369820421249682   -0.9523872987549765%
prime                 inline               0.22636835039731254  2.0617504692448182e-05  0.22421834338475005  3.806454388767232e-05   -0.002150007012562488    -0.9497825154394963%
lms                   inline               0.19923513148175     2.5420199482340626e-05  0.19734775979187497  3.696517476583355e-05   -0.0018873716898750448   -0.9473086778613282%
sglib-arrayheapsort   inline               0.10095903982435     8.667555807207653e-05   0.10001303807473749  9.28224679291307e-05    -0.0009460017496125128   -0.9370153987779404%
nettle-des            inline               0.367702438117125    0.000463761864249498    0.3642571786139375   0.0003436933013170752   -0.00344525950318747     -0.9369694475863237%
ctl-vector            tailr                0.11767463173825     0.00013411533788958887  0.11657545704275     0.00011766556032581722  -0.0010991746954999992   -0.9340795711559586%
newlib-exp            inline               0.239253642557375    2.1842430080446038e-05  0.2370225207369375   4.194414070455411e-05   -0.0022311218204374983   -0.9325341075643004%
duff                  inline               0.3909330629366875   0.00016323502321246756  0.38728837053668747  0.00022676777988545006  -0.003644692400000038    -0.9323059995542776%
nbody                 inline               0.3057148796033125   0.0001156233854073422   0.3029051260085      5.7557037444749624e-05  -0.002809753594812503    -0.9190764932535715%
slre                  inline               0.2607408452789375   0.00010729175269676935  0.258349090437875    0.00015803522044303216  -0.0023917548410624656   -0.917291971844225%
sglib-listinsertsort  inline               0.20968226398012502  0.00011616967453552373  0.2077606489351875   0.00010963526863164602  -0.0019216150449375136   -0.9164413853904478%
ludcmp                inline               0.30198389428618755  3.7648796817058125e-05  0.2992173635944375   6.774269375296926e-05   -0.0027665306917500354   -0.9161186222495091%
sglib-hashtable       inline               0.167420236202875    5.0204336063735965e-05  0.1658886783091875   6.622809368296089e-05   -0.0015315578936875018   -0.9147985502968735%
nettle-md5            inline               0.24315549707575     2.0850909331467193e-05  0.24094153774481247  3.4456382340655315e-05  -0.002213959330937515    -0.9105117332584105%
lms                   local-pure-const     0.19919813005881248  2.4570840196918838e-05  0.19738476121481247  3.796059556130958e-05   -0.0018133688440000184   -0.9103342704395008%
insertsort            inline               0.39184185448468745  9.76816259818707e-05    0.3883070852932501   0.00014552289123968712  -0.003534769191437359    -0.902090767226984%
dijkstra              inline               0.20474197803668748  1.3583934837744311e-05  0.20290024751818753  2.7622761165662354e-05  -0.001841730518499951    -0.8995373279874895%
crc32                 tmipa                0.3407391391629375   7.85366263397862e-05    0.33769118210081256  7.61303762203461e-05    -0.003047957062124962    -0.8945133422631159%
crc                   tailr                0.27904795520768755  0.00018473731617137045  0.27655787071662497  0.00020023941620230803  -0.002490084491062583    -0.8923500224931886%
sglib-arrayquicksort  inline               0.10423410692590623  1.2140368251805364e-05  0.10330533154138123  1.542250345471666e-05   -0.0009287753845250019   -0.891047481401853%
statemate             tmipa                0.28636513683756254  3.1618053648178905e-05  0.28381611365031256  4.0981745689114914e-05  -0.002549023187249977    -0.8901304172008487%
2dfir                 inline               0.24450195137406247  4.02758089551836e-05    0.242328022279       6.089419486206228e-05   -0.0021739290950624768   -0.8891254580363623%
sglib-queue           inline               0.19826116073012498  6.119039033795045e-05   0.19650530413118752  6.678336914884174e-05   -0.0017558565989374553   -0.885628124273692%
expint                early_optimizations  0.207693826594375    2.174314876019151e-05   0.2058552683235      3.891676082422858e-05   -0.0018385582708749793   -0.88522528619287%
st                    local-pure-const     0.34078614055949996  0.0001932373972540509   0.3377811712226251   0.0001827105057242733   -0.0030049693368748853   -0.8817756883954703%
cnt                   local-pure-const     0.183234279543       2.7684480446536987e-05  0.18162731815237498  2.1389301259016395e-05  -0.0016069613906250224   -0.8769982312441231%
aha-compress          inline               0.1709492757483125   1.7932060806028453e-05  0.16945104835375     2.5307852870178276e-05  -0.0014982273945625124   -0.876416345143423%
sglib-arraybinsearch  esra                 0.3515424745309375   0.00021303261841589539  0.34846535301025006  0.00011222318046433422  -0.0030771215206874536   -0.8753199808339664%
sglib-arraybinsearch  tailr                0.35154112360193757  0.00016787123798268986  0.34846670393925006  0.00015739342521261105  -0.003074419662687511    -0.8745547693500533%
ctl-vector            inline               0.1176376501229375   0.00012762283800078815  0.1166124386580625   0.00012424186099516     -0.0010252114648749977   -0.8714994424009643%
sha                   profile_estimate     0.695377157509       0.00042333858019540826  0.6893236833955833   0.0005981000059833967   -0.006053474113416724    -0.8705310561396139%
expint                inline               0.20767150227850004  1.933926665636921e-05   0.20587759263937497  4.140714144648144e-05   -0.0017939096391250686   -0.863820803260395%
slre                  local-pure-const     0.2606539241465625   0.00014833959030995583  0.25843601157025     0.00011741477217575537  -0.002217912576312542    -0.8509031980141748%
sqrt                  local-pure-const     0.368244172806       6.410503792277253e-05   0.3651129482424375   0.00011006268049288957  -0.003131224563562518    -0.8503120469504681%
fasta                 ccp                  0.39332788392275003  0.01995512904635326     0.39001283487975     0.01952548776182445     -0.003315049043000007    -0.8428207555330823%
duff                  eipa_sra             0.39074825583368755  0.00015197845731417095  0.38747317763968747  0.0002393884233911084   -0.0032750781940000806   -0.8381555503075714%
nbody                 local-pure-const     0.3055813255243125   7.779072923351443e-05   0.3030386800875      9.61521839898938e-05    -0.002542645436812485    -0.8320683315480246%
fdct                  copyprop             0.18226934383225002  1.3415719357421794e-05  0.18075747229800004  1.8825829489244233e-05  -0.0015118715342499756   -0.8294711016469194%
fasta                 tailr                0.3933003420615625   0.02034244311793464     0.39004037674093756  0.019138366850918173    -0.003259965320624947    -0.8288742652846894%
newlib-sqrt           fre                  0.1963746324665625   3.474185776048957e-05   0.19475280309087495  2.362961290368099e-05   -0.0016218293756875557   -0.8258853780229027%
statemate             inline               0.2862697654796875   2.9507429282657487e-05  0.2839114850081875   4.359158734897229e-05   -0.002358280471499996    -0.8237965569113967%
fac                   switchconv           0.3779840509079375   0.010082853551449483    0.374876511822625    0.009968951421866568    -0.0031075390853125273   -0.822134975761029%
qurt                  inline               0.29464242860850004  4.1443110207829275e-05  0.2922382937416875   5.5558834235943244e-05  -0.002404134866812513    -0.8159499900155102%
sglib-dllist          inline               0.20016058465774997  2.9265003921228734e-05  0.19853654483549998  4.2636059887000655e-05  -0.0016240398222499841   -0.8113684445051422%
nettle-md5            tmipa                0.24303207523387496  1.9595497959921474e-05  0.24106495958668747  3.626223208533987e-05   -0.0019671156471874895   -0.809405773001153%
expint                tmipa                0.2076125048391875   2.711438670969883e-05   0.20593659007868748  3.3850379531223184e-05  -0.0016759147605000246   -0.8072320893185865%
st                    early_optimizations  0.340654787743625    0.00018515441660944574  0.33791252403850003  0.00019159872929533874  -0.002742263705124981    -0.8049978464382523%
newlib-sqrt           local-pure-const     0.196353994825375    1.655269844395907e-05   0.19477344073206249  4.188926783725469e-05   -0.0015805540933125084   -0.8049513302330084%
bubblesort            inline               0.344138341316125    5.5221573925780204e-05  0.34136852284787494  7.552382796820869e-05   -0.0027698184682500293   -0.8048561103819809%
dtoa                  tmipa                0.18229170592612498  0.00013982236395879908  0.1808263732386875   8.092523097061074e-05   -0.0014653326874374817   -0.8038394725601604%
fac                   ccp                  0.37794302496225     0.010293246814282881    0.3749175377683125   0.009758826546449738    -0.003025487193937526    -0.8005140971287193%
dijkstra              local-pure-const     0.204638962728375    1.9367896317804285e-05  0.20300326282650002  2.2220910156951922e-05  -0.0016356999018749818   -0.7993101020777299%
ctl-stack             inline               0.118353259622       8.478458717690512e-06   0.11741024641362499  1.3002341352145404e-05  -0.0009430132083750042   -0.7967784000092829%
stb_perlin            local-pure-const     0.23688005433975     8.772286848385818e-05   0.2350242569396875   7.25389885302932e-05    -0.0018557974000625033   -0.7834333731622622%
strstr                local-pure-const     0.23093431224218747  6.085709900860726e-05   0.2291422839146875   6.233202361276348e-05   -0.0017920283274999727   -0.7759905014117698%
bubblesort            local-pure-const     0.3440416452891875   4.09445079189286e-05    0.34146521887481246  9.035231865685738e-05   -0.002576426414375055    -0.7488705072926316%
ndes                  inline               0.2172768849026875   0.0003585109746324534   0.21566565508675     0.0004162178730311654   -0.0016112298159375038   -0.7415560181006509%
minver                profile_estimate     0.30270797438175     6.283500208260215e-05   0.30046503224575     9.224602139568462e-05   -0.0022429421360000146   -0.7409590515680975%
mergesort             local-pure-const     0.295892703764       0.00015354216564789595  0.29374634003481254  0.00017801907562056817  -0.0021463637291874726   -0.7253858246195158%
dtoa                  inline               0.1822094026859375   9.995333289766856e-05   0.18090867647887499  0.00012103709468194586  -0.001300726207062508    -0.7138633834964517%
ludcmp                ccp                  0.3016648326645      4.417833136132705e-05   0.299536425216125    6.287906523648516e-05   -0.0021284074483750026   -0.7055537198603906%
nbody                 ccp                  0.3053666992075625   7.027990698244479e-05   0.30325330640424997  0.00010472893513496362  -0.0021133928033125193   -0.6920835863232138%
sglib-queue           ccp                  0.19806630772812503  6.851049892826873e-05   0.19670015713318748  6.011214853078174e-05   -0.001366150594937554    -0.6897440612730539%
stb_perlin            ccp                  0.23676782922312503  8.515784777467991e-05   0.23513648205631252  7.552144412555764e-05   -0.0016313471668125135   -0.6890071054692004%
fac                   esra                 0.3777140613104375   0.01056594314319867     0.37514650142012496  0.009487496195651462    -0.002567559890312543    -0.6797628559033984%
ctl-string            inline               0.2936730108531249   7.585857765631283e-05   0.29168606792124996  9.459870266243037e-05   -0.0019869429318749576   -0.676583430701669%
fdct                  ealias               0.18212689270237503  1.786091682872396e-05   0.18089992342787498  1.4796793050213195e-05  -0.001226969274500056    -0.6736892373742539%
sglib-hashtable       local-pure-const     0.167214319851       7.165772609579807e-05   0.1660945946610625   4.535704236062461e-05   -0.0011197251899374983   -0.6696347483488579%
sglib-arraybinsearch  local-pure-const     0.351178173430625    0.00018539677023971473  0.3488296541105626   0.00014196736669724628  -0.0023485193200624144   -0.6687543525612542%
statemate             fre                  0.2860203367571875   3.5114443624174325e-05  0.2841609137306875   3.9106723829204665e-05  -0.0018594230264999956   -0.6501016842304201%
crc                   inline               0.27870812609368756  0.00018662965610933107  0.276897699830625    0.00019990594427429063  -0.0018104262630625478   -0.6495778535190517%
prime                 local-pure-const     0.2260262409043125   2.664847939155366e-05   0.22456045287775006  3.3353033516702276e-05  -0.0014657880265624423   -0.6485034749496095%
bubblesort            copyprop             0.3438674489008125   4.1021779216666945e-05  0.3416394152631875   9.116776158754608e-05   -0.0022280336376250265   -0.6479338607789235%
sglib-rbtree          einline              0.17628298412987498  3.0485157699357317e-05  0.17514307913118748  2.0227154617582465e-05  -0.001139904998687491    -0.6466335955872381%
qurt                  copyprop             0.2943903023974375   2.9343938658078524e-05  0.29249041995275005  6.881550506792964e-05   -0.001899882444687473    -0.6453617626719793%
bs                    ehcleanup            0.38575529929275     0.000549375903281061    0.38328252372487503  0.0010816526288083509   -0.002472775567874952    -0.6410218012321746%
bubblesort            early_optimizations  0.3438541236621875   5.89888440631321e-05    0.34165274050181244  7.32636546459374e-05    -0.0022013831603750478   -0.6402084514588379%
qurt                  local-pure-const     0.29438261105262503  3.6742478742661896e-05  0.2924981112975625   6.14480124376402e-05    -0.001884499755062552    -0.6401532170409587%
sglib-rbtree          profile_estimate     0.176560017478875    2.6476976544552944e-05  0.17543070301441666  2.5134296053594753e-05  -0.001129314464458353    -0.6396207253397406%
nbody                 early_optimizations  0.3052790082196875   9.88271403644869e-05    0.303340997392125    7.656065811203813e-05   -0.0019380108275625085   -0.634832653206165%
strstr                devirt               0.230770208554       7.164436565518733e-05   0.22930638760287497  5.2114673632642014e-05  -0.0014638209511250166   -0.6343197244987904%
nettle-des            ehcleanup            0.3671270727369999   0.00044718026201799485  0.3648325439940625   0.00036379754402438496  -0.002294528742937396    -0.6249957884694425%
duff                  tailr                0.39032159355918755  0.0001327968533370656   0.3878998399141875   0.0002611626921467436   -0.0024217536450000243   -0.6204508500073016%
crc                   emutls               0.2786638117747501   0.00019633352857185713  0.27694201414956254  0.0001903690351141033   -0.0017217976251875378   -0.6178762912276904%
mergesort             ealias               0.29572611280018746  0.00020705721250873624  0.2939129309986251   0.00012520762823303684  -0.001813181801562369    -0.613128744159119%
sha                   tailr                0.6929488531519373   0.0005168272047432114   0.6887252506959375   0.0006029612586158674   -0.004223602455999842    -0.60951142884333%
sglib-dllist          profile_estimate     0.200251768663125    2.5693014821043914e-05  0.19904749677445835  3.961144658431163e-05   -0.001204271888666647    -0.6013789025217262%
levenshtein           switchconv           0.4764000680370625   0.0010641162474914448   0.47353640263318747  0.0009649390624363838   -0.0028636654038750042   -0.6011051626575796%
stb_perlin            early_optimizations  0.23665385547193749  9.18170290581123e-05    0.2352504558075      6.923120308773801e-05   -0.0014033996644374769   -0.5930178748361412%
prime                 devirt               0.22596151228737504  2.450138411211767e-05   0.22462518149468758  3.569359789018051e-05   -0.001336330792687468    -0.5913975256936407%
levenshtein           devirt               0.47637631318168744  0.0010754054582587408   0.47356015748856245  0.000953793769886384    -0.0028161556931249887   -0.5911619900485945%
expint                devirt               0.20738754049087502  2.1620891691046362e-05  0.20616155442699996  4.0040220392886886e-05  -0.0012259860638750564   -0.5911570487663889%
sglib-arraybinsearch  copyprop             0.3510362064255625   9.643495627064007e-05   0.34897162111562513  0.00023159746359682602  -0.0020645853099373612   -0.5881402750331847%
minver                tailr                0.30190677048450004  7.117826195329438e-05   0.300144765075       9.994513396182356e-05   -0.001762005409500056    -0.5836256691668058%
crc32                 devirt               0.3402073117163124   6.121308045416949e-05   0.33822300954743756  9.630863525537912e-05   -0.001984302168874852    -0.5832626461977677%
aha-mont64            inline               0.21683665175412503  0.0015810380553389557   0.2155759274178125   0.0014827827439173951   -0.0012607243363125242   -0.5814166221963629%
duff                  ccp                  0.39023925661762504  0.00016136028774374405  0.38798217685575     0.00023301018129505454  -0.002257079761875058    -0.5783835745891275%
slre                  tailr                0.260294533176625    0.0001665176991581739   0.2587954025401875   0.00010066159321076914  -0.0014991306364374735   -0.5759362742436953%
newlib-mod            ccp                  0.18344429335693752  0.00013597446217218564  0.1823886455845      0.00014017571302437796  -0.0010556477724375235   -0.5754595867332283%
lms                   ccp                  0.198858712296625    3.722537483728589e-05   0.197724178977       2.637333596683616e-05   -0.0011345333196249863   -0.5705223102987182%
sglib-listsort        profile_estimate     0.16634308607812498  2.7097587752699705e-05  0.16539415657008333  2.8018329053508676e-05  -0.0009489295080416515   -0.5704652537202393%
recursion             inline               0.543710360652       0.009746843011762235    0.540611784027625    0.009351857303383873    -0.00309857662437496     -0.5698947175954577%
2dfir                 profile_estimate     0.244455479670875    4.736471133934233e-05   0.24306815587841665  5.2706818075453916e-05  -0.0013873237924583448   -0.5675159314596595%
sglib-dllist          tailr                0.19991437040206245  3.591691610716482e-05   0.19878275909118748  3.670786033325315e-05   -0.0011316113108749692   -0.5660480077540714%
sglib-listinsertsort  profile_estimate     0.20961102133649995  0.00015255852930293065  0.208424934831375    0.00010175062914124501  -0.0011860865051249447   -0.5658512121940648%
minver                devirt               0.3018720092460625   6.194499671786174e-05   0.30017952631343753  0.00010930648697639241  -0.0016924829326249724   -0.560662426719197%
fdct                  inline_param         0.1822795603745      2.3482627497520192e-05  0.18125802396200005  1.4403028897981404e-05  -0.0010215364124999404   -0.5604229077583667%
jfdctint              copyprop             0.2912121118609375   4.430393111372318e-05   0.28959110904837504  7.479384192815594e-05   -0.0016210028125624443   -0.5566399014806506%
qurt                  early_optimizations  0.294257089655375    5.4123071856755704e-05  0.2926236326948125   4.453843675545067e-05   -0.001633456960562496    -0.5551121852239996%
dtoa                  cp                   0.182061005708625    0.0001060528235697695   0.18105707345618752  0.0001153024086489142   -0.0010039322524374727   -0.5514262917146526%
strstr                emutls               0.2306717664305      5.2677809966613566e-05  0.22940482972637496  7.136797234238559e-05   -0.0012669367041250323   -0.5492378732473758%
newlib-exp            local-pure-const     0.23879263780881252  2.76314479254866e-05    0.2374835254855      3.789599192755818e-05   -0.0013091123233125168   -0.5482213921354843%
sglib-arrayheapsort   ccp                  0.10076179087466874  9.833023266576831e-05   0.10021028702441875  8.148286683593455e-05   -0.0005515038502499903   -0.547334307441966%
cnt                   tailr                0.1829311234839375   3.0662921528591275e-05  0.1819304742114375   1.9254074013977915e-05  -0.001000649272500015    -0.5470087612444353%
ctl-vector            esra                 0.11744435431343749  0.00012438317524524032  0.11680573446756251  0.0001278245761454629   -0.0006386198458749742   -0.5437637676227627%
fac                   cp                   0.37744999317781247  0.010697340565710787    0.37541056955275     0.009357396434508879    -0.0020394236250624864   -0.5403162437207243%
recursion             ccp                  0.5436280744044999   0.0099139053119789      0.540694070275125    0.009185324494829039    -0.0029340041293749453   -0.5397079855724719%
jfdctint              fre                  0.29118465350793754  5.366211017934153e-05   0.28961856740137504  6.552900922262687e-05   -0.0015660861065625031   -0.5378326390816515%
bs                    ccp                  0.3855532030379375   0.0008909888946739375   0.38348461997968747  0.0007410186150902479   -0.0020685830582500286   -0.5365233752309108%
ctl-string            ccp                  0.29346382305149993  9.047583949554184e-05   0.29189525572287495  8.077479482325379e-05   -0.0015685673286249813   -0.5345010885207863%
fft                   tailr                0.45275857541349995  0.0011807751383074605   0.450355280852       0.0010385804062131767   -0.002403294561499958    -0.5308114946922988%
crc32                 local-pure-const     0.3401170137576875   7.396232948437616e-05   0.3383133075060625   8.392423894797293e-05   -0.0018037062516250146   -0.5303193250161972%
ndes                  forwprop             0.21704348954925     0.00010381197184165057  0.21589905044018753  0.0006716029134995224   -0.0011444391090624784   -0.5272856197802653%
sglib-arraybinsearch  inline               0.3509243275378126   0.00015471611257909785  0.34908350000337496  0.00017378236941661707  -0.0018408275344376501   -0.5245653806202132%
prime                 tailr                0.22588435551531255  2.386003198183574e-05   0.22470233826675004  3.654221146664139e-05   -0.0011820172485625113   -0.5232842468731231%
fft                   local-pure-const     0.4527244460608124   0.0007928597845839602   0.45038941020468753  0.0014266682571633148   -0.0023350358561248785   -0.5157741925451986%
cnt                   devirt               0.18290148040706247  2.1230909433036827e-05  0.18196011728831252  2.8747491146978794e-05  -0.0009413631187499549   -0.5146831598382217%
nettle-des            tailr                0.36691937717281253  0.0004498542630074484   0.36504023955825005  0.0003620481851563729   -0.0018791376145624872   -0.5121391050648837%
ctl-string            devirt               0.29342089647775     8.064465077643462e-05   0.291938182296625    9.074569667383864e-05   -0.001482714181125       -0.5053199001583153%
fasta                 copyprop             0.39265276417256256  0.02026301797176412     0.3906879546299375   0.01922140100901023     -0.001964809542625068    -0.5003936612455823%
sha                   devirt               0.6925476562289374   0.0004421604016996047   0.6891264476189373   0.0006808996079811758   -0.0034212086100001704   -0.494003348250335%
